자치구,안심 주소,CCTV 용도,WGS x좌표,WGS y좌표,CCTV 수량,수정 일시
송파구,서울특별시 송파구 삼전동 백제고분로32길 18 동승아파트,방범,37.50087234,127.0948554,4,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로5길 3 거북하이빌,방범,37.50095367,127.1006012,4,2021-01-12
송파구,서울특별시 송파구 마천동 거마로 90 에이빌딩,방범,37.50095376,127.1485868,3,2021-01-12
송파구,서울특별시 송파구 석촌동 송파대로37길 20 ,방범,37.50095522,127.1095789,2,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로22길 31 삼전동다세대주택,방범,37.50098801,127.0882034,5,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 187 ,방범,37.50101852,127.1494904,2,2021-01-12
송파구,서울특별시 송파구 오금동 마천로 200 근정빌딩,방범,37.50104523,127.1407547,1,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로 108 ,방범,37.50107193,127.1086349,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로22길 28 ,방범,37.501074,127.086644,2,2021-01-12
송파구,서울특별시 송파구 가락동 오금로 332 다윤빌딩,방범,37.50116348,127.1280136,4,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로11길 8 영신빌딩,방범,37.50117111,127.1047211,3,2021-01-12
송파구,서울특별시 송파구 오금동 동남로23가길 20 반석블레스빌,방범,37.50117493,127.1323929,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 171 ,방범,37.501194,127.147049,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로29다길 9 ,방범,37.50119838,127.1540361,5,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로13길 2 ,방범,37.5013466,127.1067128,3,2021-01-12
송파구,서울특별시 송파구 송파동 송파대로 372 ,방범,37.50139752,127.1123769,3,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로5길 19 ,방범,37.50149188,127.1014693,4,2021-01-12
송파구,서울특별시 송파구 오금동 성내천로10길 10 ,방범,37.50149637,127.1355125,3,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로11길 6 ,방범,37.501505,127.1059,4,2021-01-12
송파구,서울특별시 송파구 석촌동 송파대로 385 성룡빌딩,방범,37.50150681,127.1099396,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로18길 37 조이빌 에이동,방범,37.50154877,127.083519,1,2021-01-12
송파구,서울특별시 송파구 마천동 거마로 96 샬롬빌딩,방범,37.50159833,127.1485902,1,2021-01-12
송파구,서울특별시 송파구 석촌동 삼학사로 42 아정빌딩,방범,37.50162506,127.0974655,3,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로34길 4 ,방범,37.50164032,127.0987473,5,2021-01-12
송파구,서울특별시 송파구 오금동 마천로 200 근정빌딩,방범,37.50167983,127.1404766,1,2021-01-12
송파구,마천동 51-3(남천초후문),방범,37.50170135,127.1500092,1,2021-01-12
송파구,서울특별시 송파구 마천동 마천로31길 14 ,방범,37.50174438,127.1431839,3,2021-01-12
송파구,서울특별시 송파구 송파동 송파대로 366 ,방범,37.50174713,127.1117935,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로32길 6 삼성하이츠빌,방범,37.50179334,127.0938638,3,2021-01-12
송파구,석촌동 261 정원빌라,방범,37.50184666,127.1029779,3,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로22길 19 ,방범,37.5018959,127.090538,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로32길 3 ,방범,37.50193405,127.0951996,1,2021-01-12
송파구,서울특별시 송파구 오금동 동남로 281 오주중학교,방범,37.50197841,127.1362177,4,2021-01-12
송파구,마천동 5-1,방범,37.50202436,127.1478989,2,2021-01-12
송파구,서울특별시 송파구 가락동 송이로17길 57 ,방범,37.50203245,127.1254557,3,2021-01-12
송파구,서울특별시 송파구 송파동 송이로10길 8 ,방범,37.5021055,127.1159968,3,2021-01-12
송파구,서울특별시 송파구 잠실동 삼전로 35 운진빌딩,방범,37.50212479,127.0868912,3,2021-01-12
송파구,잠실동 320,방범,37.50214386,127.0820313,3,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로18길 21 ?라빌라,방범,37.50221404,127.0853769,1,2021-01-12
송파구,서울특별시 송파구 오금동 동남로23가길 8 ,방범,37.50221464,127.1326683,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로 293 제우빌딩,방범,37.50222423,127.0998416,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로23가길 6 ,방범,37.50222778,127.144165,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로40길 21 ,방범,37.50228119,127.108345,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로23가길 6 ,방범,37.50233529,127.1445951,3,2021-01-12
송파구,서울특별시 송파구 송파동 가락로 146 ,방범,37.50234222,127.1124802,2,2021-01-12
송파구,서울특별시 송파구 송파동 송이로4길 13 광명,방범,37.50234581,127.1141895,4,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로15길 14 ,방범,37.50235367,127.1060104,3,2021-01-12
송파구,서울특별시 송파구 오금동 동남로23길 27 ,방범,37.5023603,127.1331477,2,2021-01-12
송파구,서울특별시 송파구 마천동 거마로27길 30 진성빌라,방범,37.50239358,127.1454535,2,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로5길 3 ,방범,37.50252551,127.1009497,4,2021-01-12
송파구,서울특별시 송파구 오금동 마천로 195 두일그린빌,방범,37.50256348,127.1413956,3,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로22길 7 ,방범,37.50264538,127.0908695,3,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로18길 21 ?라빌라,방범,37.50265884,127.085434,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로22길 16 ,방범,37.50266242,127.0889531,4,2021-01-12
송파구,서울특별시 송파구 송파동 송파대로 386 ,방범,37.50279236,127.1101379,4,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로40길 21 ,방범,37.50283504,127.1086932,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로 275 ,방범,37.50284576,127.0976715,3,2021-01-12
송파구,서울특별시 송파구 삼전동 삼전로 44 덕원빌딩,방범,37.50284704,127.087511,3,2021-01-12
송파구,서울특별시 송파구 가락동 송이로15길 48 그린힐,방범,37.5028637,127.1231612,3,2021-01-12
송파구,서울특별시 송파구 송파동 가락로 136 우일빌딩,방범,37.502905,127.111617,3,2021-01-12
송파구,서울특별시 송파구 송파동 송이로10길 8 ,방범,37.50293607,127.115591,3,2021-01-12
송파구,서울특별시 송파구 송파동 송이로2길 20 ,방범,37.5029683,127.1135188,3,2021-01-12
송파구,서울특별시 송파구 오금동 동남로23길 27 ,방범,37.50298736,127.1330245,2,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로 257 ,방범,37.50298747,127.095493,2,2021-01-12
송파구,서울특별시 송파구 송파동 가락로 168 부성빌딩,방범,37.503093,127.114326,3,2021-01-12
송파구,서울특별시 송파구 오금동 성내천로6길 1 ,방범,37.50313382,127.1352475,3,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로 209 선원빌딩,방범,37.50314331,127.0905228,1,2021-01-12
송파구,잠실동 366 작은도서관 좌측입구,방범,37.50325807,127.0759842,2,2021-01-12
송파구,잠실동 366(잠실본동 작은도서관 휴식공간),방범,37.50327227,127.0754865,2,2021-01-12
송파구,서울특별시 송파구 삼전동 삼학사로 65 이맹빌딩,방범,37.50328445,127.0965424,2,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로18길 14 케이 하우스,방범,37.50334167,127.0843353,5,2021-01-12
송파구,서울특별시 송파구 가락동 오금로 294 영성빌딩,방범,37.50335693,127.1253433,3,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로15길 27 ,방범,37.50335725,127.1051722,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로33길 3 ,방범,37.50336074,127.0987963,4,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로23가길 20 ,방범,37.50353793,127.1448029,3,2021-01-12
송파구,서울특별시 송파구 송파동 가락로19길 9 ,방범,37.50355592,127.1101031,1,2021-01-12
송파구,잠실동 149,방범,37.50355911,127.0737839,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로12길 25 서울중앙교회 교육관,방범,37.50356293,127.0801773,1,2021-01-12
송파구,오금동 110(공원 정상),방범,37.50359726,127.1421127,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로29길 2 금성하이빌,방범,37.50362238,127.0941073,4,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로31길 2 해피하우스,방범,37.50367776,127.0954585,4,2021-01-12
송파구,서울특별시 송파구 오금동 동남로 309 버드나무식당,방범,37.50371552,127.1372528,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로 198 ,방범,37.50374012,127.0883051,2,2021-01-12
송파구,서울특별시 송파구 오금동 마천로25길 2 ,방범,37.50374629,127.1407032,3,2021-01-12
송파구,잠실동 101-1,방범,37.50377655,127.0740738,3,2021-01-12
송파구,서울특별시 송파구 오금동 동남로23길 40 ,방범,37.50382614,127.1330032,1,2021-01-12
송파구,서울특별시 송파구 송파동 가락로19길 8 형주빌리지,방범,37.50388002,127.111125,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로36가길 7 인예원,방범,37.50391412,127.1000508,4,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로 219 하나유치원,방범,37.50393105,127.0914969,3,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로18길 16 ,방범,37.50395109,127.0821496,1,2021-01-12
송파구,서울특별시 송파구 송파동 가락로 169 ,방범,37.50404739,127.1134338,1,2021-01-12
송파구,서울특별시 송파구 잠실동 도곡로 434 ,방범,37.50404948,127.0768551,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로 358 ,방범,37.5040545,127.1060085,4,2021-01-12
송파구,서울특별시 송파구 잠실동 도곡로62길 5 ,방범,37.50410738,127.0788522,1,2021-01-12
송파구,서울특별시 송파구 오금동 마천로 131 ,방범,37.50415802,127.134903,1,2021-01-12
송파구,서울특별시 송파구 송파동 송파대로 422 영빌딩,방범,37.50421143,127.1074142,1,2021-01-12
송파구,서울특별시 송파구 송파동 송파대로 412 승광빌딩,방범,37.50427246,127.108696,1,2021-01-12
송파구,서울특별시 송파구 송파동 가락로21길 4 루체테(Lucete),방범,37.50430052,127.1101425,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로36가길 7 ,방범,37.50430932,127.1004832,3,2021-01-12
송파구,서울특별시 송파구 삼전동 삼학사로 77 ,방범,37.50432968,127.0965424,5,2021-01-12
송파구,서울특별시 송파구 송파동 가락로23길 8 ,방범,37.50440598,127.1125259,5,2021-01-12
송파구,서울특별시 송파구 송파동 가락로23길 13 ,방범,37.50440985,127.1118143,1,2021-01-12
송파구,서울특별시 송파구 잠실동 도곡로64길 19 ,방범,37.5044136,127.0805817,3,2021-01-12
송파구,서울특별시 송파구 송파동 가락로21길 25 송파동교회,방범,37.504438,127.109722,2,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로37가길 3 ,방범,37.50447845,127.1038589,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로27길 12 ,방범,37.50453783,127.0931278,4,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로33길 13 ,방범,37.50455836,127.0987822,4,2021-01-12
송파구,서울특별시 송파구 오금동 동남로 321 ,방범,37.50458012,127.1380674,3,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로 203 문화빌딩,방범,37.50460052,127.0890198,2,2021-01-12
송파구,서울특별시 송파구 송파동 가락로 173 에덴파크빌,방범,37.50463867,127.1145401,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로 166 ,방범,37.50466938,127.08502,4,2021-01-12
송파구,서울특별시 송파구 석촌동 삼학사로 76 ,방범,37.50474167,127.0976868,1,2021-01-12
송파구,서울특별시 송파구 잠실동 도곡로 438 GS칼텍스 아시아주유소,방범,37.50476903,127.0778018,3,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로31길 15 아트하우스,방범,37.504823,127.095664,4,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로14길 7 ,방범,37.50493622,127.0830917,4,2021-01-12
송파구,서울특별시 송파구 오금동 중대로 265 ,방범,37.50497818,127.1301727,4,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로19길 4 ,방범,37.50500814,127.08784,2,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로21길 15 ,방범,37.50501251,127.0900879,4,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로33길 28 ,방범,37.50502585,127.0998186,2,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로21길 16 가원빌,방범,37.50502777,127.091507,1,2021-01-12
송파구,서울특별시 송파구 송파동 가락로28길 13 ,방범,37.50503035,127.1172744,2,2021-01-12
송파구,서울특별시 송파구 잠실동 도곡로 444 ,방범,37.50512442,127.0776236,2,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로37가길 19 동남빌리지,방범,37.50514221,127.1024551,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로27길 23 새암빌라트,방범,37.50531397,127.0933785,2,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로39길 9 황해빌딩,방범,37.50536745,127.1049455,4,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로 132 정방빌딩,방범,37.50539742,127.081091,4,2021-01-12
송파구,서울특별시 송파구 삼전동 삼전로 74 천복빌딩,방범,37.50547791,127.0891647,4,2021-01-12
송파구,서울특별시 송파구 석촌동 석촌호수로18길 11 ,방범,37.505538,127.101386,4,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로 147 구두수선대,방범,37.5055542,127.0833206,2,2021-01-12
송파구,서울특별시 송파구 송파동 가락로21길 35 다림빌리지,방범,37.50555801,127.110527,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로37가길 19 동남빌리지,방범,37.50557923,127.1026327,3,2021-01-12
송파구,서울특별시 송파구 송파동 가락로23길 14 ,방범,37.50564317,127.1122974,2,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로27길 24 ,방범,37.5057106,127.0947647,2,2021-01-12
송파구,서울특별시 송파구 오금동 중대로 269 송원빌딩,방범,37.50577531,127.1302917,3,2021-01-12
송파구,서울특별시 송파구 송파동 가락로21길 38 ,방범,37.50579107,127.11184,3,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로42길 5 송파여성문화회관,방범,37.50579834,127.1096649,1,2021-01-12
송파구,서울특별시 송파구 송파동 가락로21길 38 ,방범,37.50582123,127.1113205,1,2021-01-12
송파구,서울특별시 송파구 오금동 마천로 111 여산빌딩,방범,37.50590515,127.1329041,3,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로 375 소방빌딩,방범,37.50593621,127.1072858,3,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로 359 두암빌딩,방범,37.50598874,127.1058795,2,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로21길 24 ,방범,37.506063,127.091871,4,2021-01-12
송파구,서울특별시 송파구 잠실동 석촌호수로 191 석촌호수 아뜰리에,방범,37.50608063,127.0987549,5,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로15길 5 잠실치안센터,방범,37.50616074,127.0847626,1,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로44길 13 송파공원주택,방범,37.5061743,127.1133667,3,2021-01-12
송파구,서울특별시 송파구 삼전동 석촌호수로 148 ,방범,37.5062294,127.0938568,5,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로19길 16 제이엘아트빌,방범,37.50623246,127.0887984,5,2021-01-12
송파구,서울특별시 송파구 송파동 송파대로 452 허니빌딩,방범,37.50633621,127.1052856,1,2021-01-12
송파구,서울특별시 송파구 송파동 가락로 206 장수빌딩,방범,37.50633621,127.1163254,1,2021-01-12
송파구,서울특별시 송파구 삼전동 삼전로 90 금화빌딩,방범,37.5063591,127.0909882,2,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로15길 12 ,방범,37.50638765,127.0855031,3,2021-01-12
송파구,서울특별시 송파구 방이동 오금로31가길 1 The Herman,방범,37.50646973,127.1222916,1,2021-01-12
송파구,서울특별시 송파구 송파동 가락로21길 51 대성맨션,방범,37.50653734,127.1123147,2,2021-01-12
송파구,서울특별시 송파구 송파동 가락로21길 51 대성맨션,방범,37.50658907,127.1128608,2,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로 127 ,방범,37.50680161,127.0814209,1,2021-01-12
송파구,서울특별시 송파구 오금동 중대로34길 5 ,방범,37.50683571,127.1330446,3,2021-01-12
송파구,서울특별시 송파구 삼전동 석촌호수로 142 ,방범,37.50683708,127.092626,4,2021-01-12
송파구,서울특별시 송파구 잠실동 삼전로 81 장학학원빌딩,방범,37.50685501,127.0894318,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로39길 21 ,방범,37.50686771,127.1036505,4,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로44길 13 송파공원주택,방범,37.50688473,127.1134123,3,2021-01-12
송파구,서울특별시 송파구 송파동 송파대로 442 잠실주유소,방범,37.50696182,127.106308,1,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로 381 우성빌딩,방범,37.50696564,127.1081924,1,2021-01-12
송파구,서울특별시 송파구 방이동 오금로 239 ,방범,37.50696638,127.1203329,3,2021-01-12
송파구,서울특별시 송파구 석촌동 석촌호수로18길 7 수정빌딩,방범,37.50696674,127.1017754,4,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로37가길 24 금성빌라,방범,37.50697708,127.1028748,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로11길 8 ,방범,37.50705719,127.0819702,4,2021-01-12
송파구,서울특별시 송파구 송파동 가락로 209 사이언스빌딩,방범,37.50712397,127.1168274,4,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로11길 28 골든 빌라트,방범,37.507152,127.082524,3,2021-01-12
송파구,서울특별시 송파구 오금동 중대로40길 5 ,방범,37.50719158,127.134859,2,2021-01-12
송파구,서울특별시 송파구 오금동 마천로 70 ,방범,37.50722122,127.1287689,5,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로46길 27 ,방범,37.507251,127.114384,4,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로11길 5 엘하임,방범,37.50730515,127.0808945,3,2021-01-12
송파구,서울특별시 송파구 석촌동 송파대로 459 복창빌딩,방범,37.50733185,127.1046829,2,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로17길 22 ,방범,37.50743682,127.0860343,3,2021-01-12
송파구,서울특별시 송파구 송파동 오금로 198 수정빌딩,방범,37.50756073,127.1158981,1,2021-01-12
송파구,서울특별시 송파구 방이동 양재대로 1109 대림가락아파트,방범,37.507622,127.12356,2,2021-01-12
송파구,서울특별시 송파구 방이동 오금로27길 16 인텍스빌2차아파트,방범,37.50765228,127.1213455,2,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로44길 3 비봉실업,방범,37.50766414,127.1110314,4,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로17길 22 ,방범,37.50768798,127.0865266,3,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로19길 23 ,방범,37.507697,127.087775,5,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로11길 8 ,방범,37.50774765,127.0818176,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로15길 23 ,방범,37.50776672,127.0847855,1,2021-01-12
송파구,서울특별시 송파구 오금동 양재대로72길 48 쌍용스위트빌A동,방범,37.50780803,127.1319041,3,2021-01-12
송파구,서울특별시 송파구 방이동 오금로27길 8 ,방범,37.50782394,127.1208267,1,2021-01-12
송파구,서울특별시 송파구 방이동 오금로 229 ,방범,37.50795746,127.1194077,1,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로41길 35 ,방범,37.508024,127.105186,4,2021-01-12
송파구,서울특별시 송파구 송파동 오금로 180 ,방범,37.50813745,127.1149201,4,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로41길 20 ,방범,37.50816345,127.1071625,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로 87 아시아 오피스텔,방범,37.50820541,127.0797501,5,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로11길 15 명진빌라,방범,37.50834815,127.0811696,1,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로41길 6 ,방범,37.50835866,127.1094033,3,2021-01-12
송파구,서울특별시 송파구 오금동 중대로 322 ,방범,37.508526,127.134181,2,2021-01-12
송파구,서울특별시 송파구 송파동 가락로31길 35 ,방범,37.50852966,127.1122513,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로11길 23 ,방범,37.508538,127.082119,3,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로41길 6 ,방범,37.50860214,127.1084595,1,2021-01-12
송파구,서울특별시 송파구 잠실동 석촌호수로 90 구두수선대,방범,37.50862503,127.0870743,1,2021-01-12
송파구,서울특별시 송파구 방이동 오금로31길 27 코오롱아파트,방범,37.50881219,127.1221656,2,2021-01-12
송파구,서울특별시 송파구 오금동 양재대로72길 31 ,방범,37.50881273,127.1306101,3,2021-01-12
송파구,서울특별시 송파구 오금동 마천로 77 ,방범,37.50882339,127.1297836,5,2021-01-12
송파구,서울특별시 송파구 방이동 가락로34길 5 ,방범,37.50887937,127.1187029,3,2021-01-12
송파구,잠실7동 50-4 정신여중 모퉁이,방범,37.50888665,127.073928,4,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로45길 3 ,방범,37.50901794,127.1108704,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로15길 41 ,방범,37.50907381,127.0840838,1,2021-01-12
송파구,서울특별시 송파구 방이동 가락로33길 15 ,방범,37.50907898,127.1158066,1,2021-01-12
송파구,서울특별시 송파구 송파동 석촌호수로 262 선일타워,방범,37.50908661,127.105987,4,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로41길 36 ,방범,37.50927904,127.1074448,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로7길 16 ,방범,37.50931808,127.0805647,1,2021-01-12
송파구,서울특별시 송파구 잠실동 올림픽로4길 15 아시아선수촌아파트,방범,37.50939133,127.0741864,3,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로 436 서재곤 링커병원,방범,37.50942106,127.1127477,1,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로45길 3 ,방범,37.50943756,127.1101074,1,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로41길 36 ,방범,37.50956345,127.1076508,1,2021-01-12
송파구,서울특별시 송파구 방이동 마천로 27 유장빌딩,방범,37.50959015,127.1248627,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로7길 24 ,방범,37.50964355,127.0822678,5,2021-01-12
송파구,서울특별시 송파구 오금동 양재대로 1148 왕천빌딩,방범,37.50964355,127.1275787,1,2021-01-12
송파구,서울특별시 송파구 방이동 가락로 244 동원빌딩,방범,37.50980097,127.1186555,4,2021-01-12
송파구,서울특별시 송파구 오금동 위례성대로22길 10 ,방범,37.509871,127.130932,3,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로7길 40 ,방범,37.5098877,127.0838776,1,2021-01-12
송파구,서울특별시 송파구 방이동 마천로 37 송파농협,방범,37.50994492,127.1251984,2,2021-01-12
송파구,서울특별시 송파구 방이동 백제고분로48길 12 ,방범,37.51003265,127.114418,1,2021-01-12
송파구,서울특별시 송파구 방이동 양재대로71길 1 벽제갈비,방범,37.510075,127.126499,4,2021-01-12
송파구,서울특별시 송파구 잠실동 올림픽로 8 ,방범,37.51012039,127.0710907,3,2021-01-12
송파구,서울특별시 송파구 방이동 가락로 245 ,방범,37.51012395,127.1175553,2,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로45길 23 ,방범,37.51015854,127.1089172,1,2021-01-12
송파구,서울특별시 송파구 송파동 오금로 148 ,방범,37.51023865,127.111145,1,2021-01-12
송파구,서울특별시 송파구 방이동 백제고분로48길 20 ,방범,37.51042953,127.1151374,3,2021-01-12
송파구,서울특별시 송파구 방이동 가락로36길 15 빅토리아코트,방범,37.51055809,127.1204238,3,2021-01-12
송파구,서울특별시 송파구 방이동 백제고분로48길 27 성우빌딩,방범,37.5106066,127.1167343,1,2021-01-12
송파구,서울특별시 송파구 잠실동 올림픽로 23 종합운동장역,방범,37.5106303,127.0735525,3,2021-01-12
송파구,서울특별시 송파구 송파동 백제고분로45길 31 ,방범,37.51069641,127.1079254,1,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로7길 20 ,방범,37.51071183,127.0815816,4,2021-01-12
송파구,서울특별시 송파구 방이동 마천로 10 태영빌딩,방범,37.51078033,127.1220169,2,2021-01-12
송파구,서울특별시 송파구 잠실동 백제고분로7길 28 ,방범,37.51078178,127.0829582,4,2021-01-12
송파구,서울특별시 송파구 잠실동 석촌호수로 60 승정빌딩,방범,37.51079198,127.0856767,1,2021-01-12
송파구,서울특별시 송파구 방이동 양재대로71길 13 ,방범,37.510843,127.12479,4,2021-01-12
송파구,서울특별시 송파구 방이동 가락로36길 5 정우 아트빌,방범,37.51092529,127.1194229,1,2021-01-12
송파구,서울특별시 송파구 송파동 오금로 130 ,방범,37.51103592,127.109169,1,2021-01-12
송파구,서울특별시 송파구 방이동 오금로 143 백제고분로주유소,방범,37.51109193,127.1119567,2,2021-01-12
송파구,서울특별시 송파구 방이동 백제고분로48가길 14 ,방범,37.51121276,127.1151855,1,2021-01-12
송파구,서울특별시 송파구 방이동 가락로 262 ,방범,37.5112833,127.1195899,3,2021-01-12
송파구,서울특별시 송파구 방이동 마천로1길 14 ,방범,37.511295,127.123441,4,2021-01-12
송파구,서울특별시 송파구 잠실동 올림픽로 74 잠실월드메르디앙,방범,37.51133728,127.079071,1,2021-01-12
송파구,서울특별시 송파구 방이동 양재대로71길 16 ,방범,37.51147461,127.1256104,1,2021-01-12
송파구,서울특별시 송파구 잠실동 올림픽로 102 서일빌딩,방범,37.51155472,127.0822144,2,2021-01-12
송파구,서울특별시 송파구 방이동 오금로 133 ,방범,37.51156616,127.110527,2,2021-01-12
송파구,서울특별시 송파구 방이동 위례성대로 136 ,방범,37.51163259,127.1267646,3,2021-01-12
송파구,서울특별시 송파구 방이동 양재대로71길 28 대원빌딩,방범,37.51169468,127.1242371,3,2021-01-12
송파구,서울특별시 송파구 방이동 가락로37길 7 ,방범,37.51175787,127.1175338,6,2021-01-12
송파구,서울특별시 송파구 방이동 양재대로71길 42 ,방범,37.51179123,127.1225357,1,2021-01-12
송파구,서울특별시 송파구 방이동 가락로37길 17 해조빌라,방범,37.51185226,127.116066,1,2021-01-12
송파구,서울특별시 송파구 잠실동 올림픽로 196 신천 지하보도(송파구 창업 인큐베이터),방범,37.51195145,127.0923309,2,2021-01-12
송파구,서울특별시 송파구 잠실동 올림픽로 196 신천 지하보도(송파구 창업 인큐베이터),방범,37.51198959,127.0927658,2,2021-01-12
송파구,서울특별시 송파구 방이동 가락로42길 11 ,방범,37.51205605,127.121316,4,2021-01-12
송파구,서울특별시 송파구 방이동 가락로39길 15 대진팰리스빌,방범,37.51225571,127.1173244,3,2021-01-12
송파구,서울특별시 송파구 방이동 오금로17길 16 ,방범,37.51231524,127.1122609,4,2021-01-12
송파구,서울특별시 송파구 방이동 가락로40길 3 한흥빌리지가동,방범,37.51245824,127.1202982,3,2021-01-12
송파구,서울특별시 송파구 방이동 양재대로71길 42 ,방범,37.51257324,127.1235428,1,2021-01-12
